session_id,user_id,username,time_spent,death_count,max_checkpoint,completed,end_reason,map_id,created_at,progress_score,survival_score,efficiency_score,skill_score,session_cluster,session_cluster_name,pca_1,pca_2
66752bb7-b78e-4259-8386-89fa66898092,USER_13,Player_13,287,40,1,False,failed,1,2025-04-15 10:11:24.134453,0.2,0.2,0.1522,0.1841,1,Sesi Berhasil / Progres Maksimal,-3.169552280533492,-1.9318181299975499
5aab9f95-1f5b-4678-a318-e19e13eb1c8e,USER_29,Player_29,134,23,1,False,exit,1,2025-04-15 14:55:48.602913,0.2,0.54,0.1777,0.3059,1,Sesi Berhasil / Progres Maksimal,-2.6539845862264433,-0.627134726459462
904ba0a5-af86-4b8d-a18b-c488f9ef5b85,USER_37,Player_37,262,44,4,False,failed,1,2025-04-15 18:08:28.829435,0.8,0.12,0.6253,0.5151,0,Sesi Sulit / Banyak Death,0.41126179561127585,-2.4888777770191948
10647b96-fbca-454e-9df5-711bd8fdee82,USER_9,Player_9,317,15,4,False,exit,1,2025-04-16 08:00:55.91216,0.8,0.7,0.5887,0.6962,0,Sesi Sulit / Banyak Death,1.035315760105778,0.19572606029508913
5162a51e-20b3-42a2-94a7-52bab4179742,USER_46,Player_46,394,19,3,False,exit,1,2025-04-17 20:42:46.622304,0.6,0.62,0.403,0.541,0,Sesi Sulit / Banyak Death,-0.36545310644974915,0.01685976814372052
5668edc1-4edb-40b2-8ee2-a7234ed08906,USER_47,Player_47,1051,14,3,False,unknown,1,2025-04-17 23:24:49.566174,0.6,0.72,0.0745,0.4648,1,Sesi Berhasil / Progres Maksimal,-1.0892436268756178,1.5778379452056104
6a600688-454c-4aa3-b42a-d2d792b08dbb,USER_38,Player_38,484,11,1,False,exit,1,2025-04-18 10:19:45.40386,0.2,0.78,0.1193,0.3664,1,Sesi Berhasil / Progres Maksimal,-2.5831272793954403,0.9193674933224474
56f04b8d-0b51-4701-8003-0e0b71e21a7d,USER_36,Player_36,684,21,4,False,exit,1,2025-04-18 16:18:59.666888,0.8,0.58,0.344,0.5747,0,Sesi Sulit / Banyak Death,0.29598748226375793,0.3459340972414377
ca6473cb-0211-4309-9c8a-9569598c1386,USER_34,Player_34,416,20,3,False,exit,1,2025-04-18 20:30:57.110033,0.6,0.6,0.392,0.5307,0,Sesi Sulit / Banyak Death,-0.41828279104143085,-0.034777720224336214
59d29174-2f61-4c5e-b77b-40dbf4b7e233,USER_23,Player_23,330,4,4,False,exit,1,2025-04-18 23:40:37.490172,0.8,0.92,0.58,0.7667,0,Sesi Sulit / Banyak Death,1.2848214072204631,1.1995138443419167
9ce80fc4-4019-4db4-83ff-2e14343e679a,USER_3,Player_3,255,18,1,False,exit,1,2025-04-19 00:28:40.684294,0.2,0.64,0.1575,0.3325,1,Sesi Berhasil / Progres Maksimal,-2.6085494391565285,-0.01665230396956555
4d925a0c-7344-4c71-864d-20840713ae8e,10876608988,simplybren_40,178,6,4,False,exit,1,2025-04-19 06:37:48.3388,0.8,0.88,0.6813,0.7871,0,Sesi Sulit / Banyak Death,1.4806910579724841,0.737998463397644
9ace4d7a-f31d-4911-b469-5ff243fbf36c,USER_5,Player_5,759,24,4,False,exit,1,2025-04-19 08:54:03.193576,0.8,0.52,0.294,0.538,0,Sesi Sulit / Banyak Death,0.10118103011388534,0.21862722009257002
360c4460-e212-4cc3-9305-89d0e2f86a4a,USER_30,Player_30,109,29,4,False,failed,1,2025-04-19 11:41:24.076466,0.8,0.42,0.7273,0.6491,0,Sesi Sulit / Banyak Death,1.0267170156702703,-1.4385775521701598
1d34aeb2-d07a-43f3-a245-4ca72a044833,USER_19,Player_19,134,25,4,False,failed,1,2025-04-19 15:24:06.460802,0.8,0.5,0.7107,0.6702,0,Sesi Sulit / Banyak Death,1.0847333904407883,-1.0359067845245433
19374839-686b-4a03-8ece-fbc57ef2274a,USER_13,Player_13,518,20,4,False,exit,1,2025-04-19 20:43:50.391483,0.8,0.6,0.4547,0.6182,0,Sesi Sulit / Banyak Death,0.5882055409417237,0.12532740372450338
ddbf3e4a-a145-434a-bde3-a57dd5555c9d,USER_44,Player_44,819,1,5,True,summit,1,2025-04-20 04:12:51.946905,1.0,0.98,0.3175,0.7658,2,Sesi Cepat namun Progress Rendah,2.634193736759014,2.3909085067479463
6068bf00-b2e9-4e97-b5fe-2e1bdb320335,USER_4,Player_4,516,18,5,True,summit,1,2025-04-20 13:01:31.995525,1.0,0.64,0.57,0.7367,2,Sesi Cepat namun Progress Rendah,2.803653289553016,0.26191761464494195
ede5bcc9-bfe3-4118-92ac-87240b112103,USER_18,Player_18,64,20,4,False,exit,1,2025-04-20 16:00:42.869457,0.8,0.6,0.7573,0.7191,0,Sesi Sulit / Banyak Death,1.3204991022126173,-0.721130574726462
975f2559-421d-44db-8de6-b5ec720f9246,USER_25,Player_25,731,7,3,False,exit,1,2025-04-20 16:05:10.510283,0.6,0.86,0.2345,0.5648,0,Sesi Sulit / Banyak Death,-0.5048658053804301,1.6576428917943702
936531ef-641a-4c87-b34c-deb73a86e66c,USER_28,Player_28,864,9,2,False,exit,1,2025-04-20 16:06:12.851005,0.4,0.82,0.112,0.444,1,Sesi Berhasil / Progres Maksimal,-1.7510722137766246,1.660951916402714
b83b29c5-76af-4499-9af3-997495675abb,USER_38,Player_38,385,14,3,False,exit,1,2025-04-20 20:54:35.172476,0.6,0.72,0.4075,0.5758,0,Sesi Sulit / Banyak Death,-0.23106595204468827,0.44673469425613327
bbc178ae-1a65-458e-8904-d823a0d609f3,USER_14,Player_14,284,11,1,False,exit,1,2025-04-21 00:04:01.792388,0.2,0.78,0.1527,0.3776,1,Sesi Berhasil / Progres Maksimal,-2.454895652852125,0.646236379422434
c896db2d-b18c-4f3c-8f1d-49fa052cb8b5,USER_15,Player_15,419,23,5,True,summit,1,2025-04-21 00:42:43.906134,1.0,0.54,0.6508,0.7303,2,Sesi Cepat namun Progress Rendah,2.8686456569810277,-0.380254582468921
d108b0b6-4111-421b-99da-b238746cdf60,USER_42,Player_42,320,5,1,False,exit,1,2025-04-21 15:55:25.47476,0.2,0.9,0.1467,0.4156,1,Sesi Berhasil / Progres Maksimal,-2.3304565016000116,1.2296401160413712
225345f4-acb0-4a31-be0b-99c80f6976c7,USER_24,Player_24,522,19,3,False,exit,1,2025-04-21 16:41:30.11142,0.6,0.62,0.339,0.5197,0,Sesi Sulit / Banyak Death,-0.5302924567545692,0.2342874335586882
9ebe3371-a30e-4057-9713-a71fd21adc49,USER_4,Player_4,66,11,5,True,summit,1,2025-04-22 05:20:32.320148,1.0,0.78,0.945,0.9083,2,Sesi Cepat namun Progress Rendah,3.847403187460315,-0.028830866245918726
b14f56da-e533-4c61-b2c2-8cb82796867c,USER_33,Player_33,220,11,5,True,summit,1,2025-04-22 05:50:32.500502,1.0,0.78,0.8167,0.8656,2,Sesi Cepat namun Progress Rendah,3.549275554231546,0.28398662158575844
ef465213-5ced-4b1d-a5f0-a4300e07cd38,USER_21,Player_21,286,14,5,True,summit,1,2025-04-22 11:15:36.570347,1.0,0.72,0.7617,0.8272,2,Sesi Cepat namun Progress Rendah,3.3474738161381756,0.15083651824451805
fa2c6629-b44f-48cf-a376-389046d2078d,USER_11,Player_11,308,25,4,False,failed,1,2025-04-22 12:05:27.177799,0.8,0.5,0.5947,0.6316,0,Sesi Sulit / Banyak Death,0.804252951255966,-0.7113762351662515
7d06fa12-5888-4067-9f54-058b4e42bf68,USER_7,Player_7,650,16,1,False,exit,1,2025-04-22 15:33:06.53821,0.2,0.68,0.0917,0.3239,1,Sesi Berhasil / Progres Maksimal,-2.8119532939598635,0.7008482946745697
5022610f-c9b6-4c04-b6d5-bb0ae25b9731,USER_25,Player_25,63,18,1,False,exit,1,2025-04-22 18:11:16.805611,0.2,0.64,0.1895,0.3432,1,Sesi Berhasil / Progres Maksimal,-2.4856597286821343,-0.2788296811804455
8282dd21-a806-4b8c-83e3-ef239929e283,USER_40,Player_40,750,15,4,False,exit,1,2025-04-23 02:00:50.144457,0.8,0.7,0.3,0.6,0,Sesi Sulit / Banyak Death,0.3368930816615788,1.0032025379472498
ae85c980-f24e-482c-9665-eb565235d0b5,USER_33,Player_33,627,20,5,True,summit,1,2025-04-23 04:14:57.960517,1.0,0.6,0.4775,0.6925,2,Sesi Cepat namun Progress Rendah,2.539334311735578,0.3092406304557192
580eddcc-197b-4d41-854e-cef766e817e6,USER_8,Player_8,521,19,3,False,exit,1,2025-04-23 17:54:53.112362,0.6,0.62,0.3395,0.5198,0,Sesi Sulit / Banyak Death,-0.5291952983099247,0.23251217629048987
bf2ef52c-63e0-4579-9db7-10d169c14698,USER_48,Player_48,241,24,3,False,exit,1,2025-04-24 01:04:05.437768,0.6,0.52,0.4795,0.5332,0,Sesi Sulit / Banyak Death,-0.2910943399499896,-0.6881483811726192
0820c90c-52a5-4557-a4b1-ecf381f48cea,USER_49,Player_49,570,4,5,True,summit,1,2025-04-24 05:44:39.487877,1.0,0.92,0.525,0.815,2,Sesi Cepat namun Progress Rendah,3.043009859802264,1.6181090696133027
77456bb0-7e16-4f60-b2ad-331c3d98b9d6,USER_40,Player_40,477,9,5,True,summit,1,2025-04-25 01:56:03.008828,1.0,0.82,0.6025,0.8075,2,Sesi Cepat namun Progress Rendah,3.10031689557056,0.9840276039824678
e60a3f81-ab1c-4bff-92fa-2b5f5c625e99,USER_17,Player_17,588,30,1,False,failed,1,2025-04-25 02:38:55.231682,0.2,0.4,0.102,0.234,1,Sesi Berhasil / Progres Maksimal,-3.116446361067208,-0.6303482624250879
30c3886c-a9bb-4243-a3c3-74adbdbc22d1,USER_30,Player_30,566,46,4,False,failed,1,2025-04-25 03:43:46.996141,0.8,0.08,0.4227,0.4342,0,Sesi Sulit / Banyak Death,-0.12822762935945717,-2.10020063982675
4041bb4b-e00f-4091-8052-046cad4f9e2e,USER_39,Player_39,312,7,3,False,exit,1,2025-04-25 12:32:38.989177,0.6,0.86,0.444,0.6347,0,Sesi Sulit / Banyak Death,0.035230164446683296,0.9461097926079429
b50c69b1-7151-4d6f-aaba-870767da72ff,USER_23,Player_23,64,24,3,False,exit,1,2025-04-25 13:24:46.86653,0.6,0.52,0.568,0.5627,0,Sesi Sulit / Banyak Death,-0.06302009303546335,-0.9887569028213543
156203f2-12d0-42df-8866-0b9aa53a57ff,USER_17,Player_17,842,0,5,True,summit,1,2025-04-25 15:41:07.327027,1.0,1.0,0.2983,0.7661,2,Sesi Cepat namun Progress Rendah,2.614237872477669,2.526732912139723
9828b78c-bfa8-41f0-9497-e5babd12d7b9,USER_41,Player_41,443,12,4,False,exit,1,2025-04-25 16:15:06.349741,0.8,0.76,0.5047,0.6882,0,Sesi Sulit / Banyak Death,0.9058021518908345,0.6977943860526689
1234e6ee-1e71-4820-9187-d872421c47eb,USER_37,Player_37,88,46,3,False,failed,1,2025-04-26 01:58:25.310298,0.6,0.08,0.556,0.412,0,Sesi Sulit / Banyak Death,-0.6347388842488454,-2.9069085290026404
bba0d941-b160-4f6e-8c71-6c649f39e9d0,USER_31,Player_31,635,21,1,False,exit,1,2025-04-26 11:50:14.625729,0.2,0.58,0.0942,0.2914,1,Sesi Berhasil / Progres Maksimal,-2.925245868870197,0.23516412581739404
bf94f82c-17f7-4278-b761-3fe0e658e0f8,USER_44,Player_44,652,1,5,True,summit,1,2025-04-26 14:09:37.870638,1.0,0.98,0.4567,0.8122,2,Sesi Cepat namun Progress Rendah,2.957830821037861,2.051698406597455
48193a2a-80d8-4e46-a167-39a1997f551f,USER_3,Player_3,234,24,1,False,exit,1,2025-04-26 20:15:25.861707,0.2,0.52,0.161,0.2937,1,Sesi Berhasil / Progres Maksimal,-2.7424861742975457,-0.5795319769106251
987e4ccc-2a7d-4c7c-9dab-ba658d7ae7c6,USER_18,Player_18,888,4,2,False,exit,1,2025-04-26 21:57:28.70176,0.4,0.92,0.104,0.4747,1,Sesi Berhasil / Progres Maksimal,-1.6512279449226732,2.1429576537032875
0ae50abd-c5c5-4b97-89d0-60a7647ea38d,USER_23,Player_23,274,17,4,False,exit,1,2025-04-27 05:29:14.489025,0.8,0.66,0.6173,0.6924,0,Sesi Sulit / Banyak Death,1.0553930473654811,-0.062467906695862385
f7a0217c-ef73-464f-baa3-c47029a88e13,USER_7,Player_7,546,23,2,False,exit,1,2025-04-27 12:34:21.376094,0.4,0.54,0.218,0.386,1,Sesi Berhasil / Progres Maksimal,-1.788583566660814,-0.0727896908494664
814d63ae-ac48-43ae-a225-41c0f9456d89,USER_30,Player_30,234,6,3,False,exit,1,2025-04-27 21:21:51.704628,0.6,0.88,0.483,0.6543,0,Sesi Sulit / Banyak Death,0.16012323449659752,0.9026010480961105
62ef36c9-b93c-4352-a24e-7302a2a9efc0,3257447993,Clamsxeny,295,10,1,False,exit,1,2025-04-27 22:38:04.681206,0.2,0.8,0.1508,0.3836,1,Sesi Berhasil / Progres Maksimal,-2.43757905393898,0.7503269498830026
99b7d92a-6032-43f5-9867-4371fdeddafb,USER_8,Player_8,172,7,1,False,exit,1,2025-04-27 22:49:58.985364,0.2,0.86,0.1713,0.4104,1,Sesi Berhasil / Progres Maksimal,-2.285278323942011,0.8494256165823058
458b4148-6c5b-4292-845f-ef46db109b6b,USER_18,Player_18,327,2,2,False,exit,1,2025-04-28 05:10:09.560356,0.4,0.96,0.291,0.5503,1,Sesi Berhasil / Progres Maksimal,-1.0614309251751488,1.4614911536103343
89e1ac87-a84a-4980-ba81-cf693db28e2e,USER_21,Player_21,98,2,2,False,exit,1,2025-04-28 20:47:58.192765,0.4,0.96,0.3673,0.5758,1,Sesi Berhasil / Progres Maksimal,-0.8405361528419654,1.1107663751047288
80e8db11-02d6-4d0b-acb7-d4cd63d82661,USER_46,Player_46,353,4,1,False,exit,1,2025-04-29 08:38:59.082764,0.2,0.92,0.1412,0.4204,1,Sesi Berhasil / Progres Maksimal,-2.3270802493297578,1.3637097211107452
9a8917c7-70ca-46d9-bcbe-ef615cca8228,USER_33,Player_33,533,24,4,False,exit,1,2025-04-29 08:40:10.714264,0.8,0.52,0.4447,0.5882,0,Sesi Sulit / Banyak Death,0.46570100733882674,-0.20286130019644316
88acd197-701f-467f-8ae4-7578abb817a3,10876608988,simplybren_40,510,23,2,False,exit,1,2025-04-29 09:56:27.580317,0.4,0.54,0.23,0.39,1,Sesi Berhasil / Progres Maksimal,-1.7538776368088804,-0.12794278297356276
33b66166-18f0-44da-812d-60d688cfc69c,USER_24,Player_24,412,17,4,False,exit,1,2025-04-29 18:34:26.203825,0.8,0.66,0.5253,0.6618,0,Sesi Sulit / Banyak Death,0.8329826431753123,0.19493430225144726
693b035b-4783-404a-a0d0-ab5c2240a22f,USER_1,Player_1,192,39,4,False,failed,1,2025-04-30 11:18:27.99583,0.8,0.22,0.672,0.564,0,Sesi Sulit / Banyak Death,0.6471265099479596,-2.1742398129761096
22672670-9f71-41c5-9ffb-586ea50f479c,USER_18,Player_18,631,23,5,True,summit,1,2025-04-30 13:48:49.401137,1.0,0.54,0.4742,0.6714,2,Sesi Cepat namun Progress Rendah,2.4579174658095186,0.05021222761960549
36fcb807-1465-4c4d-92e3-3f38fc643cfb,USER_8,Player_8,96,10,2,False,exit,1,2025-04-30 16:45:07.486388,0.4,0.8,0.368,0.5227,1,Sesi Berhasil / Progres Maksimal,-1.0351605167128215,0.39535135833488194
1da7927d-8170-4337-a7f4-49b4df77dc80,USER_44,Player_44,484,8,2,False,exit,1,2025-05-01 07:44:59.234308,0.4,0.84,0.2387,0.4929,1,Sesi Berhasil / Progres Maksimal,-1.3600897714031481,1.1677868352872796
ffe2e106-e07f-474c-a7fb-d3a69f0fc680,USER_23,Player_23,568,18,4,False,exit,1,2025-05-01 12:56:43.738323,0.8,0.64,0.4213,0.6204,0,Sesi Sulit / Banyak Death,0.5565772568203633,0.3967071618874449
6cea9479-aef0-46f5-9458-0dc2b39425af,USER_13,Player_13,809,12,3,False,exit,1,2025-05-01 14:16:25.395801,0.6,0.76,0.1955,0.5185,1,Sesi Berhasil / Progres Maksimal,-0.728163259430137,1.3449543385280742
0df01f98-e55e-4c58-88cc-00f045e24880,3257447993,Clamsxeny,122,20,5,True,summit,1,2025-05-01 14:26:29.510432,1.0,0.6,0.8983,0.8328,2,Sesi Cepat namun Progress Rendah,3.517831893666982,-0.7163421557237862
36f8ffef-fe64-40d4-80bc-653e7d61111a,USER_16,Player_16,261,15,5,True,summit,1,2025-05-01 14:47:50.235259,1.0,0.7,0.7825,0.8275,2,Sesi Cepat namun Progress Rendah,3.371366392433953,0.011093548017633558
c6105a22-f314-48a3-899c-1bfc6d131339,USER_49,Player_49,280,12,3,False,exit,1,2025-05-02 05:07:06.207436,0.6,0.76,0.46,0.6067,0,Sesi Sulit / Banyak Death,-0.04642193050985049,0.44656393206044925
dfd3bddb-591b-4fcf-9b33-a3370321619a,USER_7,Player_7,476,0,1,False,exit,1,2025-05-02 06:14:24.354886,0.2,1.0,0.1207,0.4402,1,Sesi Berhasil / Progres Maksimal,-2.307532175994594,1.887812130450895
5a55cbc2-62ce-4210-9fa2-68a0e0927011,USER_25,Player_25,646,5,5,True,summit,1,2025-05-03 07:47:28.169579,1.0,0.9,0.4617,0.7872,2,Sesi Cepat namun Progress Rendah,2.8711474832770723,1.683353566746195
b7cd6681-8736-43e3-a718-6b83998cb9cd,USER_31,Player_31,295,24,5,True,summit,1,2025-05-03 16:43:03.29606,1.0,0.52,0.7542,0.7581,2,Sesi Cepat namun Progress Rendah,3.0844554766481966,-0.7212047009754707
9374d9b9-bed6-4f30-9e65-1d14f8beac9c,USER_40,Player_40,431,4,1,False,exit,1,2025-05-03 21:37:44.959211,0.2,0.92,0.1282,0.4161,1,Sesi Berhasil / Progres Maksimal,-2.376869618459666,1.4702733537547668
8451009f-05fb-4659-80fc-22d982b8d164,USER_45,Player_45,803,11,5,True,summit,1,2025-05-03 23:08:12.195584,1.0,0.78,0.3308,0.7036,2,Sesi Cepat namun Progress Rendah,2.4194537483642575,1.4680871247022425
dc207ba9-ec17-4f71-9999-2b77208379f8,USER_22,Player_22,358,22,4,False,exit,1,2025-05-04 05:27:41.087176,0.8,0.56,0.5613,0.6404,0,Sesi Sulit / Banyak Death,0.7970104419340506,-0.3510336696021405
41c90ffe-4d1a-4a4c-8d34-7f83ed1417ce,USER_46,Player_46,219,20,5,True,summit,1,2025-05-05 05:24:39.845424,1.0,0.6,0.8175,0.8058,2,Sesi Cepat namun Progress Rendah,3.3297622725057283,-0.5194454198470378
ed761de7-c5db-4924-8a61-f4f9fe6bceec,USER_1,Player_1,180,7,3,False,exit,1,2025-05-06 05:19:59.750272,0.6,0.86,0.51,0.6567,0,Sesi Sulit / Banyak Death,0.2053194333320925,0.7219271662936319
7124402b-82c9-4d7b-8115-220c6dca3b11,USER_34,Player_34,720,0,5,True,summit,1,2025-05-06 09:44:19.112375,1.0,1.0,0.4,0.8,2,Sesi Cepat namun Progress Rendah,2.850684847299,2.2789177676822634
87372951-cfc7-4443-be74-16fa7c357638,USER_11,Player_11,555,11,5,True,summit,1,2025-05-06 10:36:14.385964,1.0,0.78,0.5375,0.7725,2,Sesi Cepat namun Progress Rendah,2.9000330296666346,0.9643661043042946
37ee2858-330d-49ad-bcea-e58dda14f02c,USER_18,Player_18,259,2,5,True,summit,1,2025-05-06 23:22:26.85909,1.0,0.96,0.7842,0.9147,2,Sesi Cepat namun Progress Rendah,3.6947139388780594,1.1644760821052667
8ee26507-3ce7-407a-bc6f-14f14605f3f8,USER_3,Player_3,485,8,1,False,exit,1,2025-05-07 03:49:50.320803,0.2,0.84,0.1192,0.3864,1,Sesi Berhasil / Progres Maksimal,-2.509809818380319,1.187824257947619
9fd5fb14-0084-4b2c-bb2f-b6aa9dc13148,USER_11,Player_11,514,9,4,False,exit,1,2025-05-07 09:09:22.262707,0.8,0.82,0.4573,0.6924,0,Sesi Sulit / Banyak Death,0.8648768521113739,1.0973720542283971
f3e5cab3-7ebc-409d-8a4f-2299b560bbad,USER_36,Player_36,131,25,3,False,failed,1,2025-05-07 15:44:02.624218,0.6,0.5,0.5345,0.5448,0,Sesi Sulit / Banyak Death,-0.17412185059026564,-0.9640838519128034
1306f9de-b2f9-42bf-a326-16dc73acaa5e,USER_22,Player_22,1112,22,3,False,unknown,1,2025-05-07 20:23:35.699048,0.6,0.56,0.044,0.4013,1,Sesi Berhasil / Progres Maksimal,-1.36446285735867,0.9691198006967853
cd2238da-51ef-482f-ba34-0315171d1983,USER_43,Player_43,362,25,1,False,failed,1,2025-05-08 04:24:18.739557,0.2,0.5,0.1397,0.2799,1,Sesi Berhasil / Progres Maksimal,-2.8489568185143046,-0.49383285212808453
bf2ce9ce-0808-40f6-b3e4-00f5c7a7ba4d,USER_47,Player_47,286,6,4,False,exit,1,2025-05-09 03:38:24.673786,0.8,0.88,0.6093,0.7631,0,Sesi Sulit / Banyak Death,1.3064809529885237,0.9393834846305906
643cca91-44dd-4b24-bbcc-7688dcf69d99,USER_46,Player_46,744,23,3,False,exit,1,2025-05-09 14:27:30.998387,0.6,0.54,0.228,0.456,1,Sesi Berhasil / Progres Maksimal,-0.9147560656980052,0.2551245527637193
c329255d-7981-45b4-9cc6-6612f891739a,USER_46,Player_46,859,23,4,False,exit,1,2025-05-09 18:13:44.173199,0.8,0.54,0.2273,0.5224,0,Sesi Sulit / Banyak Death,-0.03570804983032426,0.4941293563443148
477fea7b-2e92-4aa3-9c43-b9a00d95f793,USER_47,Player_47,459,24,1,False,exit,1,2025-05-09 21:09:05.917822,0.2,0.52,0.1235,0.2812,1,Sesi Berhasil / Progres Maksimal,-2.886385407301131,-0.2722478020315404
de516f15-1403-416f-a1e2-3e27788284c6,USER_4,Player_4,183,9,2,False,exit,1,2025-05-10 00:20:13.194461,0.4,0.82,0.339,0.5197,1,Sesi Berhasil / Progres Maksimal,-1.0944560090995463,0.6176777090744954
7d43c153-06ef-41d2-a230-8ff913e1b832,USER_15,Player_15,166,41,1,False,failed,1,2025-05-10 02:20:00.717805,0.2,0.18,0.1723,0.1841,1,Sesi Berhasil / Progres Maksimal,-3.116969141102473,-2.1860803650121388
0bed7d73-269a-4c2b-bcf3-2d2cdfe709bd,USER_4,Player_4,403,17,1,False,exit,1,2025-05-10 05:35:11.370938,0.2,0.66,0.1328,0.3309,1,Sesi Berhasil / Progres Maksimal,-2.678786584046837,0.27450692172769325
8cc7a74e-0e4d-4982-8d30-d581e14c804c,USER_38,Player_38,455,11,4,False,exit,1,2025-05-10 07:40:07.145526,0.8,0.78,0.4967,0.6922,0,Sesi Sulit / Banyak Death,0.9110226449813977,0.8092102109627103
081f84cf-833a-4a0e-971b-ffba87f1c1d4,USER_17,Player_17,711,12,2,False,exit,1,2025-05-10 09:34:30.327809,0.4,0.76,0.163,0.441,1,Sesi Berhasil / Progres Maksimal,-1.6773035261722502,1.159432140556162
fc105765-d3b7-405d-839a-c5cbec0310f1,USER_38,Player_38,693,9,2,False,exit,1,2025-05-11 01:54:41.12816,0.4,0.82,0.169,0.463,1,Sesi Berhasil / Progres Maksimal,-1.58621904697994,1.398974728813256
613cc4c6-b72e-4d73-8d0f-63b93e4a7404,USER_42,Player_42,504,19,4,False,exit,1,2025-05-11 05:28:38.339531,0.8,0.62,0.464,0.628,0,Sesi Sulit / Banyak Death,0.6353963017699196,0.1883333660466823
96ffc9d8-6cb8-4bad-af56-4270253f336a,USER_46,Player_46,424,13,1,False,exit,1,2025-05-11 05:30:44.14921,0.2,0.74,0.1293,0.3564,1,Sesi Berhasil / Progres Maksimal,-2.5939084934387133,0.6593456238085968
e7848d0d-d9ae-4c34-876e-449e9a097497,USER_9,Player_9,1092,34,3,False,failed,1,2025-05-11 06:29:30.212963,0.6,0.32,0.054,0.3247,1,Sesi Berhasil / Progres Maksimal,-1.6334264164551,-0.13324689713431515
a269b8d7-277e-4f2c-8579-d801b1c7f78a,USER_31,Player_31,957,10,2,False,unknown,1,2025-05-11 20:01:59.135963,0.4,0.8,0.081,0.427,1,Sesi Berhasil / Progres Maksimal,-1.8653063706495674,1.7143910262835824
34afc376-2d35-4b02-86cf-1fd7decfddbc,USER_37,Player_37,699,2,2,False,exit,1,2025-05-11 20:47:38.975349,0.4,0.96,0.167,0.509,1,Sesi Berhasil / Progres Maksimal,-1.4199631686671277,2.0314448909119363
327c5383-f138-40f3-a787-521ebc131404,USER_46,Player_46,599,22,4,False,exit,1,2025-05-11 21:16:12.803626,0.8,0.56,0.4007,0.5869,0,Sesi Sulit / Banyak Death,0.40848931767085916,0.09832519878905784
8aaef73d-2ac6-44ce-838a-0d8316b7daa1,USER_41,Player_41,604,4,4,False,exit,1,2025-05-12 00:48:48.158825,0.8,0.92,0.3973,0.7058,0,Sesi Sulit / Banyak Death,0.8427790183579819,1.710468366492967
a08f6f31-5f9c-496b-96cb-5ad0129cefe4,USER_40,Player_40,65,10,4,False,exit,1,2025-05-12 01:38:17.512802,0.8,0.8,0.7567,0.7856,0,Sesi Sulit / Banyak Death,1.5648832588015937,0.17110313865532784
405f3cb3-84de-4c43-8c5b-4a1113fc041d,USER_29,Player_29,448,4,4,False,exit,1,2025-05-12 10:14:36.347342,0.8,0.92,0.5013,0.7404,0,Sesi Sulit / Banyak Death,1.0942244400454775,1.4195019873401664
3c3f5534-e736-4661-bf9e-489c2668baf1,USER_30,Player_30,897,0,4,False,exit,1,2025-05-12 12:33:45.001763,0.8,1.0,0.202,0.6673,0,Sesi Sulit / Banyak Death,0.46833564512045983,2.612867147535198
1ba0b3b1-1836-4722-8a61-193016f9e9ae,USER_4,Player_4,851,7,4,False,exit,1,2025-05-12 20:22:32.042444,0.8,0.86,0.2327,0.6309,0,Sesi Sulit / Banyak Death,0.37065664404000237,1.9038192532616427
8d3ac7e5-b81d-4482-8c48-2cbf0826db2f,USER_16,Player_16,564,18,4,False,exit,1,2025-05-13 03:33:55.975253,0.8,0.64,0.424,0.6213,0,Sesi Sulit / Banyak Death,0.5630943832229435,0.38921519281876116
d4f414a7-faf6-4511-93e4-a87ca53f78ec,USER_5,Player_5,278,50,4,False,failed,1,2025-05-13 04:47:22.968961,0.8,0.0,0.6147,0.4716,0,Sesi Sulit / Banyak Death,0.2382153615319819,-2.9933093048349186
be1e86e0-ade1-4f4d-9d79-1e75f45be5c4,USER_7,Player_7,563,10,4,False,exit,1,2025-05-13 10:49:26.310112,0.8,0.8,0.4247,0.6749,0,Sesi Sulit / Banyak Death,0.7614854097308865,1.0996733956546432
e038d276-2508-4237-8bcd-824738c05db1,USER_33,Player_33,537,6,4,False,exit,1,2025-05-13 16:06:21.290639,0.8,0.88,0.442,0.7073,0,Sesi Sulit / Banyak Death,0.9015729665343075,1.407345474787092
43bf624d-86d3-457e-bad2-6811ff7c1abe,USER_14,Player_14,78,5,5,True,summit,1,2025-05-13 20:38:09.983503,1.0,0.9,0.935,0.945,2,Sesi Cepat namun Progress Rendah,3.9717112184489993,0.5298178425964453
443393a5-97dd-4bd4-97fe-03d1535e824c,USER_45,Player_45,328,25,4,False,failed,1,2025-05-14 06:07:27.434919,0.8,0.5,0.5813,0.6271,0,Sesi Sulit / Banyak Death,0.7717663218079197,-0.6740546355778289
c678edb9-fe89-4d1e-a5bd-6873b6ff07b5,USER_8,Player_8,206,9,5,True,summit,1,2025-05-14 10:53:27.214355,1.0,0.82,0.8283,0.8828,2,Sesi Cepat namun Progress Rendah,3.625425908322876,0.43369858740672573
9aca4eee-21ed-49b8-9034-2f5c55e82604,USER_9,Player_9,307,11,3,False,exit,1,2025-05-14 16:39:56.844545,0.6,0.78,0.4465,0.6088,0,Sesi Sulit / Banyak Death,-0.05682714252787547,0.5813822766622733
