"session_id","user_id","username","time_spent","death_count","max_checkpoint","completed_numeric","completed","end_reason","map_id","created_at","efficiency_score","survival_score","progress_score","skill_score"
"22672670-9f71-41c5-9ffb-586ea50f479c","USER_18","Player_18",631,23,5,1,True,"summit",1,"2025-04-30 13:48:49.401137","0.4742","0.54","1","0.6714"
"36fcb807-1465-4c4d-92e3-3f38fc643cfb","USER_8","Player_8",96,10,2,0,False,"exit",1,"2025-04-30 16:45:07.486388","0.368","0.8","0.4","0.5227"
"1da7927d-8170-4337-a7f4-49b4df77dc80","USER_44","Player_44",484,8,2,0,False,"exit",1,"2025-05-01 07:44:59.234308","0.2387","0.84","0.4","0.4929"
"ffe2e106-e07f-474c-a7fb-d3a69f0fc680","USER_23","Player_23",568,18,4,0,False,"exit",1,"2025-05-01 12:56:43.738323","0.4213","0.64","0.8","0.6204"
"6cea9479-aef0-46f5-9458-0dc2b39425af","USER_13","Player_13",809,12,3,0,False,"exit",1,"2025-05-01 14:16:25.395801","0.1955","0.76","0.6","0.5185"
"0df01f98-e55e-4c58-88cc-00f045e24880","3257447993","Clamsxeny",122,20,5,1,True,"summit",1,"2025-05-01 14:26:29.510432","0.8983","0.6","1","0.8328"
"36f8ffef-fe64-40d4-80bc-653e7d61111a","USER_16","Player_16",261,15,5,1,True,"summit",1,"2025-05-01 14:47:50.235259","0.7825","0.7","1","0.8275"
"c6105a22-f314-48a3-899c-1bfc6d131339","USER_49","Player_49",280,12,3,0,False,"exit",1,"2025-05-02 05:07:06.207436","0.46","0.76","0.6","0.6067"
"dfd3bddb-591b-4fcf-9b33-a3370321619a","USER_7","Player_7",476,0,1,0,False,"exit",1,"2025-05-02 06:14:24.354886","0.1207","1","0.2","0.4402"
"5a55cbc2-62ce-4210-9fa2-68a0e0927011","USER_25","Player_25",646,5,5,1,True,"summit",1,"2025-05-03 07:47:28.169579","0.4617","0.9","1","0.7872"
"b7cd6681-8736-43e3-a718-6b83998cb9cd","USER_31","Player_31",295,24,5,1,True,"summit",1,"2025-05-03 16:43:03.29606","0.7542","0.52","1","0.7581"
"9374d9b9-bed6-4f30-9e65-1d14f8beac9c","USER_40","Player_40",431,4,1,0,False,"exit",1,"2025-05-03 21:37:44.959211","0.1282","0.92","0.2","0.4161"
"8451009f-05fb-4659-80fc-22d982b8d164","USER_45","Player_45",803,11,5,1,True,"summit",1,"2025-05-03 23:08:12.195584","0.3308","0.78","1","0.7036"
"dc207ba9-ec17-4f71-9999-2b77208379f8","USER_22","Player_22",358,22,4,0,False,"exit",1,"2025-05-04 05:27:41.087176","0.5613","0.56","0.8","0.6404"
"41c90ffe-4d1a-4a4c-8d34-7f83ed1417ce","USER_46","Player_46",219,20,5,1,True,"summit",1,"2025-05-05 05:24:39.845424","0.8175","0.6","1","0.8058"
"ed761de7-c5db-4924-8a61-f4f9fe6bceec","USER_1","Player_1",180,7,3,0,False,"exit",1,"2025-05-06 05:19:59.750272","0.51","0.86","0.6","0.6567"
"7124402b-82c9-4d7b-8115-220c6dca3b11","USER_34","Player_34",720,0,5,1,True,"summit",1,"2025-05-06 09:44:19.112375","0.4","1","1","0.8"
"87372951-cfc7-4443-be74-16fa7c357638","USER_11","Player_11",555,11,5,1,True,"summit",1,"2025-05-06 10:36:14.385964","0.5375","0.78","1","0.7725"
"37ee2858-330d-49ad-bcea-e58dda14f02c","USER_18","Player_18",259,2,5,1,True,"summit",1,"2025-05-06 23:22:26.85909","0.7842","0.96","1","0.9147"
"8ee26507-3ce7-407a-bc6f-14f14605f3f8","USER_3","Player_3",485,8,1,0,False,"exit",1,"2025-05-07 03:49:50.320803","0.1192","0.84","0.2","0.3864"
"9fd5fb14-0084-4b2c-bb2f-b6aa9dc13148","USER_11","Player_11",514,9,4,0,False,"exit",1,"2025-05-07 09:09:22.262707","0.4573","0.82","0.8","0.6924"
"f3e5cab3-7ebc-409d-8a4f-2299b560bbad","USER_36","Player_36",131,25,3,0,False,"failed",1,"2025-05-07 15:44:02.624218","0.5345","0.5","0.6","0.5448"
"1306f9de-b2f9-42bf-a326-16dc73acaa5e","USER_22","Player_22",1112,22,3,0,False,"unknown",1,"2025-05-07 20:23:35.699048","0.044","0.56","0.6","0.4013"
"cd2238da-51ef-482f-ba34-0315171d1983","USER_43","Player_43",362,25,1,0,False,"failed",1,"2025-05-08 04:24:18.739557","0.1397","0.5","0.2","0.2799"
"bf2ce9ce-0808-40f6-b3e4-00f5c7a7ba4d","USER_47","Player_47",286,6,4,0,False,"exit",1,"2025-05-09 03:38:24.673786","0.6093","0.88","0.8","0.7631"
"643cca91-44dd-4b24-bbcc-7688dcf69d99","USER_46","Player_46",744,23,3,0,False,"exit",1,"2025-05-09 14:27:30.998387","0.228","0.54","0.6","0.456"
"c329255d-7981-45b4-9cc6-6612f891739a","USER_46","Player_46",859,23,4,0,False,"exit",1,"2025-05-09 18:13:44.173199","0.2273","0.54","0.8","0.5224"
"477fea7b-2e92-4aa3-9c43-b9a00d95f793","USER_47","Player_47",459,24,1,0,False,"exit",1,"2025-05-09 21:09:05.917822","0.1235","0.52","0.2","0.2812"
"de516f15-1403-416f-a1e2-3e27788284c6","USER_4","Player_4",183,9,2,0,False,"exit",1,"2025-05-10 00:20:13.194461","0.339","0.82","0.4","0.5197"
"7d43c153-06ef-41d2-a230-8ff913e1b832","USER_15","Player_15",166,41,1,0,False,"failed",1,"2025-05-10 02:20:00.717805","0.1723","0.18","0.2","0.1841"
"0bed7d73-269a-4c2b-bcf3-2d2cdfe709bd","USER_4","Player_4",403,17,1,0,False,"exit",1,"2025-05-10 05:35:11.370938","0.1328","0.66","0.2","0.3309"
"8cc7a74e-0e4d-4982-8d30-d581e14c804c","USER_38","Player_38",455,11,4,0,False,"exit",1,"2025-05-10 07:40:07.145526","0.4967","0.78","0.8","0.6922"
"081f84cf-833a-4a0e-971b-ffba87f1c1d4","USER_17","Player_17",711,12,2,0,False,"exit",1,"2025-05-10 09:34:30.327809","0.163","0.76","0.4","0.441"
"fc105765-d3b7-405d-839a-c5cbec0310f1","USER_38","Player_38",693,9,2,0,False,"exit",1,"2025-05-11 01:54:41.12816","0.169","0.82","0.4","0.463"
"613cc4c6-b72e-4d73-8d0f-63b93e4a7404","USER_42","Player_42",504,19,4,0,False,"exit",1,"2025-05-11 05:28:38.339531","0.464","0.62","0.8","0.628"
"96ffc9d8-6cb8-4bad-af56-4270253f336a","USER_46","Player_46",424,13,1,0,False,"exit",1,"2025-05-11 05:30:44.14921","0.1293","0.74","0.2","0.3564"
"e7848d0d-d9ae-4c34-876e-449e9a097497","USER_9","Player_9",1092,34,3,0,False,"failed",1,"2025-05-11 06:29:30.212963","0.054","0.32","0.6","0.3247"
"a269b8d7-277e-4f2c-8579-d801b1c7f78a","USER_31","Player_31",957,10,2,0,False,"unknown",1,"2025-05-11 20:01:59.135963","0.081","0.8","0.4","0.427"
"34afc376-2d35-4b02-86cf-1fd7decfddbc","USER_37","Player_37",699,2,2,0,False,"exit",1,"2025-05-11 20:47:38.975349","0.167","0.96","0.4","0.509"
"327c5383-f138-40f3-a787-521ebc131404","USER_46","Player_46",599,22,4,0,False,"exit",1,"2025-05-11 21:16:12.803626","0.4007","0.56","0.8","0.5869"
"8aaef73d-2ac6-44ce-838a-0d8316b7daa1","USER_41","Player_41",604,4,4,0,False,"exit",1,"2025-05-12 00:48:48.158825","0.3973","0.92","0.8","0.7058"
"a08f6f31-5f9c-496b-96cb-5ad0129cefe4","USER_40","Player_40",65,10,4,0,False,"exit",1,"2025-05-12 01:38:17.512802","0.7567","0.8","0.8","0.7856"
"405f3cb3-84de-4c43-8c5b-4a1113fc041d","USER_29","Player_29",448,4,4,0,False,"exit",1,"2025-05-12 10:14:36.347342","0.5013","0.92","0.8","0.7404"
"3c3f5534-e736-4661-bf9e-489c2668baf1","USER_30","Player_30",897,0,4,0,False,"exit",1,"2025-05-12 12:33:45.001763","0.202","1","0.8","0.6673"
"1ba0b3b1-1836-4722-8a61-193016f9e9ae","USER_4","Player_4",851,7,4,0,False,"exit",1,"2025-05-12 20:22:32.042444","0.2327","0.86","0.8","0.6309"
"8d3ac7e5-b81d-4482-8c48-2cbf0826db2f","USER_16","Player_16",564,18,4,0,False,"exit",1,"2025-05-13 03:33:55.975253","0.424","0.64","0.8","0.6213"
"d4f414a7-faf6-4511-93e4-a87ca53f78ec","USER_5","Player_5",278,50,4,0,False,"failed",1,"2025-05-13 04:47:22.968961","0.6147","0","0.8","0.4716"
"be1e86e0-ade1-4f4d-9d79-1e75f45be5c4","USER_7","Player_7",563,10,4,0,False,"exit",1,"2025-05-13 10:49:26.310112","0.4247","0.8","0.8","0.6749"
"e038d276-2508-4237-8bcd-824738c05db1","USER_33","Player_33",537,6,4,0,False,"exit",1,"2025-05-13 16:06:21.290639","0.442","0.88","0.8","0.7073"
"43bf624d-86d3-457e-bad2-6811ff7c1abe","USER_14","Player_14",78,5,5,1,True,"summit",1,"2025-05-13 20:38:09.983503","0.935","0.9","1","0.945"
"443393a5-97dd-4bd4-97fe-03d1535e824c","USER_45","Player_45",328,25,4,0,False,"failed",1,"2025-05-14 06:07:27.434919","0.5813","0.5","0.8","0.6271"
"c678edb9-fe89-4d1e-a5bd-6873b6ff07b5","USER_8","Player_8",206,9,5,1,True,"summit",1,"2025-05-14 10:53:27.214355","0.8283","0.82","1","0.8828"
"9aca4eee-21ed-49b8-9034-2f5c55e82604","USER_9","Player_9",307,11,3,0,False,"exit",1,"2025-05-14 16:39:56.844545","0.4465","0.78","0.6","0.6088"
"d48ddee4-1fa1-4e4e-a697-336f06b7628e","USER_17","Player_17",770,29,4,0,False,"failed",1,"2025-05-14 16:47:01.132147","0.2867","0.42","0.8","0.5022"
"eb25b36e-f258-481a-8e17-dcfa0aa5ca2b","USER_24","Player_24",379,22,4,0,False,"exit",1,"2025-05-15 07:28:03.887739","0.5473","0.56","0.8","0.6358"
"fe6fe53c-b7c1-40b0-8750-97b66a88ee4f","USER_11","Player_11",133,50,4,0,False,"failed",1,"2025-05-15 10:28:38.720082","0.7113","0","0.8","0.5038"
"2ec142b1-8a32-44d0-ba30-0f6902890748","USER_20","Player_20",823,10,4,0,False,"exit",1,"2025-05-15 14:53:41.827335","0.2513","0.8","0.8","0.6171"
"ec86a8c7-10dd-4a5c-a094-4d4c50c7e214","USER_49","Player_49",180,19,1,0,False,"exit",1,"2025-05-15 19:15:32.967498","0.17","0.62","0.2","0.33"
"4e39bd51-7b21-4062-a20a-706396a3bb46","USER_30","Player_30",616,7,2,0,False,"exit",1,"2025-05-15 21:02:15.906431","0.1947","0.86","0.4","0.4849"
"02003dfb-d303-40f7-8676-23a5784197df","USER_4","Player_4",708,4,3,0,False,"exit",1,"2025-05-16 03:41:50.609127","0.246","0.92","0.6","0.5887"
"22925e59-be4e-4591-a28e-9a813fb1e7f3","USER_45","Player_45",112,7,4,0,False,"exit",1,"2025-05-16 07:54:54.684389","0.7253","0.86","0.8","0.7951"
"7c387f70-ed46-460c-a98f-be10a1e1c792","USER_23","Player_23",273,10,3,0,False,"exit",1,"2025-05-16 08:59:33.017476","0.4635","0.8","0.6","0.6212"
"4cb46c5d-8c32-42a5-8989-bb625698a2b6","USER_12","Player_12",409,6,3,0,False,"exit",1,"2025-05-16 16:35:33.624896","0.3955","0.88","0.6","0.6252"
"7c3d1a95-5ab3-4d38-a7a0-52a9d5a286f5","USER_26","Player_26",663,12,2,0,False,"exit",1,"2025-05-18 02:12:16.269692","0.179","0.76","0.4","0.4463"
"19a51600-229f-4b8c-a8cc-635330fe4fba","USER_7","Player_7",543,37,5,1,True,"summit",1,"2025-05-18 15:55:24.107956","0.5475","0.26","1","0.6025"
"60833f39-bdbb-4e75-b15c-88b2c4d2b6f7","USER_19","Player_19",470,9,5,1,True,"summit",1,"2025-05-18 17:32:03.774774","0.6083","0.82","1","0.8094"
"0598df3e-98a5-48e1-b636-2625481647e6","USER_31","Player_31",593,50,5,1,True,"summit",1,"2025-05-19 07:05:27.277767","0.5058","0","1","0.5019"
"7db83332-0a03-4f5f-b163-78131fad2cef","USER_17","Player_17",163,19,1,0,False,"exit",1,"2025-05-19 09:19:59.276634","0.1728","0.62","0.2","0.3309"
"6feb67fc-eceb-4c73-b957-dc5f5aea745d","USER_37","Player_37",825,36,3,0,False,"failed",1,"2025-05-19 09:22:35.630216","0.1875","0.28","0.6","0.3558"
"4550e94a-e9a8-42b6-9552-a4c7db0cbca9","USER_30","Player_30",185,10,2,0,False,"exit",1,"2025-05-19 10:28:15.537794","0.3383","0.8","0.4","0.5128"
"a8753bb0-d44d-4a50-8f1e-5169618790e8","USER_48","Player_48",353,11,4,0,False,"exit",1,"2025-05-19 11:03:29.383822","0.5647","0.78","0.8","0.7149"
"53394987-bfad-4035-bc66-d624bd137abf","USER_13","Player_13",449,5,5,1,True,"summit",1,"2025-05-19 16:27:55.429213","0.6258","0.9","1","0.8419"
"8381d402-c5b2-46d3-a30c-380354da22a2","USER_14","Player_14",438,20,3,0,False,"exit",1,"2025-05-19 18:44:15.443345","0.381","0.6","0.6","0.527"
"1e67dcfb-4cca-4cdb-851c-b9cb291e0ef2","USER_25","Player_25",616,6,5,1,True,"summit",1,"2025-05-20 06:34:41.010825","0.4867","0.88","1","0.7889"
"b2a84051-0f68-4d46-967c-7d3db26f6d5b","USER_27","Player_27",218,19,2,0,False,"exit",1,"2025-05-20 08:23:47.757907","0.3273","0.62","0.4","0.4491"
"b8c73c1b-4c72-46e5-82e4-8f911f7c5943","USER_4","Player_4",270,10,3,0,False,"exit",1,"2025-05-20 19:16:27.232897","0.465","0.8","0.6","0.6217"
"abc5582c-f465-40a2-84b4-e8fa24ac1167","USER_48","Player_48",662,45,4,0,False,"failed",1,"2025-05-21 03:39:27.895917","0.3587","0.1","0.8","0.4196"
"188a647d-2a74-4ce7-960c-459dc828c6dc","10876608988","simplybren_40",899,0,1,0,False,"exit",1,"2025-05-21 06:53:02.367173","0.0502","1","0.2","0.4167"
"bcf0efe2-e4fc-4878-9eca-e2c816e974c8","USER_5","Player_5",185,7,5,1,True,"summit",1,"2025-05-21 14:03:28.801471","0.8458","0.86","1","0.9019"
"79afc30c-9074-454a-ac98-f11e7761e9cc","USER_6","Player_6",487,29,3,0,False,"failed",1,"2025-05-21 20:16:36.789165","0.3565","0.42","0.6","0.4588"
"5738ec1f-5494-4f2c-8b44-540ace6b7253","USER_1","Player_1",251,45,4,0,False,"failed",1,"2025-05-22 08:47:08.891861","0.6327","0.1","0.8","0.5109"
"4a968fc0-6b2c-4ba9-aba9-2e4a9521d759","USER_16","Player_16",375,8,4,0,False,"exit",1,"2025-05-22 12:19:28.945228","0.55","0.84","0.8","0.73"
"92eaa275-1f87-4b7a-93d2-ec67bfe60dba","USER_8","Player_8",713,6,5,1,True,"summit",1,"2025-05-22 16:04:37.143731","0.4058","0.88","1","0.7619"
"c52d0d70-71c2-4ec7-9d19-12cc919b23ec","USER_16","Player_16",103,13,1,0,False,"exit",1,"2025-05-23 01:54:20.4544","0.1828","0.74","0.2","0.3743"
"a2bee229-9c62-4018-8d05-e9a4b9f13023","USER_26","Player_26",216,11,3,0,False,"exit",1,"2025-05-23 16:24:03.355498","0.492","0.78","0.6","0.624"
"740d1bd8-3e77-4a93-b13d-7ad36c35d501","USER_25","Player_25",437,11,3,0,False,"exit",1,"2025-05-23 18:29:19.381583","0.3815","0.78","0.6","0.5872"
"5ae20af7-3e55-48d4-9666-cc4f30951523","USER_47","Player_47",694,0,2,0,False,"exit",1,"2025-05-23 23:05:57.098535","0.1687","1","0.4","0.5229"
"46cc5826-8184-4526-8fc9-f1a98f703a1b","10876608988","simplybren_40",541,11,4,0,False,"exit",1,"2025-05-24 02:08:51.302335","0.4393","0.78","0.8","0.6731"
"ad93edc6-6bd0-40a9-9320-5b59746a4165","USER_9","Player_9",1110,4,3,0,False,"unknown",1,"2025-05-24 05:11:27.293277","0.045","0.92","0.6","0.5217"
"f8ff6b4c-acd0-4785-a204-81ac965ad3b9","USER_14","Player_14",299,38,5,1,True,"summit",1,"2025-05-24 06:33:55.77328","0.7508","0.24","1","0.6636"
"e93ec205-e529-4481-8325-e2ffd0445e75","USER_37","Player_37",195,22,4,0,False,"exit",1,"2025-05-24 06:39:33.603366","0.67","0.56","0.8","0.6767"
"a2371578-6de9-4668-9d9d-929fd6e96b6a","USER_38","Player_38",136,8,3,0,False,"exit",1,"2025-05-24 15:13:05.861966","0.532","0.84","0.6","0.6573"
"2a8607cf-2c93-44a5-9e25-455a080469b4","USER_47","Player_47",463,5,3,0,False,"exit",1,"2025-05-25 10:35:14.582035","0.3685","0.9","0.6","0.6228"
"f12ebcc0-d57d-4b42-a531-5723076b23c9","10876608988","simplybren_40",104,10,2,0,False,"exit",1,"2025-05-25 11:21:55.07027","0.3653","0.8","0.4","0.5218"
"94bb80da-1319-4fe8-8ffd-0bad449dd42a","USER_26","Player_26",267,25,5,1,True,"summit",1,"2025-05-25 14:56:10.330596","0.7775","0.5","1","0.7592"
"be667e3c-a369-4de4-8d8b-5d67d17832d8","USER_22","Player_22",868,7,4,0,False,"exit",1,"2025-05-26 00:17:12.093846","0.2213","0.86","0.8","0.6271"
"16cc2b17-cb87-413b-826d-c567a8df3a16","USER_41","Player_41",233,17,3,0,False,"exit",1,"2025-05-26 02:14:42.835169","0.4835","0.66","0.6","0.5812"
"757db482-5a95-4dbb-9854-2b86fb5f6ae5","USER_33","Player_33",208,6,4,0,False,"exit",1,"2025-05-26 12:18:05.402385","0.6613","0.88","0.8","0.7804"
"dc5d5b0c-1279-4db3-b4a1-5f6c8da60bb8","USER_10","Player_10",379,3,1,0,False,"exit",1,"2025-05-27 06:33:35.973027","0.1368","0.94","0.2","0.4256"
"41541414-a27b-4617-9e0a-9725f4cf9e43","USER_18","Player_18",226,18,5,1,True,"summit",1,"2025-05-27 07:53:54.160146","0.8117","0.64","1","0.8172"
"e02465b4-5ff0-49b1-b8a6-f9ef4db93f5a","USER_25","Player_25",214,27,2,0,False,"failed",1,"2025-05-29 04:11:19.20751","0.3287","0.46","0.4","0.3962"
"b106b49d-bf6a-45f3-b2dc-1ae3e28818cb","USER_13","Player_13",218,0,3,0,False,"exit",1,"2025-05-29 10:14:43.679194","0.491","1","0.6","0.697"
"b36747ec-b289-42fc-bc2d-e27f87682289","USER_8","Player_8",136,8,3,0,False,"exit",1,"2025-05-29 11:21:34.365606","0.532","0.84","0.6","0.6573"
"b7fd6236-b7cb-4f30-877f-28e4e113ecb4","USER_36","Player_36",848,9,2,0,False,"exit",1,"2025-05-29 16:27:14.343048","0.1173","0.82","0.4","0.4458"
"8d363bc5-b48f-4d74-8111-92950d9144da","USER_5","Player_5",971,13,3,0,False,"unknown",1,"2025-05-29 19:34:52.87292","0.1145","0.74","0.6","0.4848"
"bd8fa137-808e-40b5-876b-fd8f86830fd1","USER_16","Player_16",463,12,3,0,False,"exit",1,"2025-05-29 23:41:52.302968","0.3685","0.76","0.6","0.5762"
"0b6b156f-8705-4006-bb01-60887b845c5e","USER_46","Player_46",495,25,4,0,False,"failed",1,"2025-05-30 01:53:52.789963","0.47","0.5","0.8","0.59"
"948d70ba-5497-4c04-a477-8255166917ec","USER_6","Player_6",1195,11,1,0,False,"unknown",1,"2025-05-30 02:29:17.346167","0.0008","0.78","0.2","0.3269"
"d3c53020-6170-45b9-96df-be7b7f608425","USER_12","Player_12",414,39,2,0,False,"failed",1,"2025-05-30 07:57:25.034923","0.262","0.22","0.4","0.294"
"85539363-58f6-4052-b2ff-e500d0d20e6e","USER_15","Player_15",209,36,3,0,False,"failed",1,"2025-05-30 18:14:07.148797","0.4955","0.28","0.6","0.4585"
"6282f067-86b5-4213-ac1e-6ecfd92d0fd2","USER_42","Player_42",161,1,5,1,True,"summit",1,"2025-05-30 22:38:32.926943","0.8658","0.98","1","0.9486"
"58800462-ab8d-4c7f-b6be-ba3aeb2e8448","USER_16","Player_16",305,15,4,0,False,"exit",1,"2025-05-31 07:55:05.098763","0.5967","0.7","0.8","0.6989"
"526d0a36-13f7-4452-920b-f38d07896ef3","USER_1","Player_1",83,15,4,0,False,"exit",1,"2025-05-31 09:44:41.974475","0.7447","0.7","0.8","0.7482"
"e79f19f9-c482-41ac-b4d2-0c870a1424e6","USER_11","Player_11",810,18,4,0,False,"exit",1,"2025-06-01 05:51:18.138594","0.26","0.64","0.8","0.5667"
"732b8846-705a-4dd8-9f56-bcb1f538ecb8","USER_3","Player_3",646,5,4,0,False,"exit",1,"2025-06-01 05:53:24.634684","0.3693","0.9","0.8","0.6898"
"e5b8fb79-d2fe-4235-8265-743acc460d13","USER_25","Player_25",237,8,4,0,False,"exit",1,"2025-06-01 06:36:50.509591","0.642","0.84","0.8","0.7607"
"5330d75f-acf1-4133-8fc8-1540f35d58bd","USER_28","Player_28",421,0,2,0,False,"exit",1,"2025-06-02 05:26:31.967141","0.2597","1","0.4","0.5532"
"0db57acf-4f9c-459d-a621-8912d410c07a","USER_48","Player_48",544,17,2,0,False,"exit",1,"2025-06-02 21:35:24.397736","0.2187","0.66","0.4","0.4262"
"860f83b4-a9e4-4738-8849-3f1ed41c689b","USER_22","Player_22",610,17,2,0,False,"exit",1,"2025-06-03 01:48:26.657974","0.1967","0.66","0.4","0.4189"
"ebd8729c-9fc3-4704-9711-b21060c39011","USER_18","Player_18",398,24,2,0,False,"exit",1,"2025-06-03 02:14:59.442517","0.2673","0.52","0.4","0.3958"
"19e1bb07-aa31-4f63-a1ca-5f6d4c51ab77","USER_3","Player_3",1062,10,4,0,False,"unknown",1,"2025-06-03 09:34:35.457139","0.092","0.8","0.8","0.564"
"d5d5d135-9f2f-4866-ad7e-c7fc17d8d17b","USER_12","Player_12",376,4,2,0,False,"exit",1,"2025-06-03 10:58:12.649961","0.2747","0.92","0.4","0.5316"
"e144a53e-0ae6-43c5-a5ca-3636c4f878e8","USER_33","Player_33",273,0,1,0,False,"exit",1,"2025-06-03 16:25:45.1688","0.1545","1","0.2","0.4515"
"44731a01-813e-4221-9a1e-57189659680e","USER_14","Player_14",679,10,2,0,False,"exit",1,"2025-06-03 17:57:20.285407","0.1737","0.8","0.4","0.4579"
"fbcab421-9d8b-402d-b603-2bbba936f42f","USER_30","Player_30",512,6,2,0,False,"exit",1,"2025-06-03 20:35:38.402254","0.2293","0.88","0.4","0.5031"
"dd3d604b-68e7-440e-a05a-8aa1ee4aca0e","USER_19","Player_19",306,14,2,0,False,"exit",1,"2025-06-03 21:22:28.305701","0.298","0.72","0.4","0.4727"
"bf4b283f-ff5c-4d62-990f-a85a00cb5746","USER_11","Player_11",648,22,3,0,False,"exit",1,"2025-06-03 23:29:14.914283","0.276","0.56","0.6","0.4787"
"61ef1fe3-3d85-4290-a647-76da2b91bb22","USER_2","Player_2",275,9,3,0,False,"exit",1,"2025-06-04 14:50:42.08858","0.4625","0.82","0.6","0.6275"
"7d73f8b3-0a2d-4512-a4d2-6c2be654b875","USER_40","Player_40",688,9,5,1,True,"summit",1,"2025-06-04 17:31:36.191154","0.4267","0.82","1","0.7489"
"5e12014e-7314-4425-818d-d7ff2d515230","USER_32","Player_32",93,4,5,1,True,"summit",1,"2025-06-04 21:08:39.542969","0.9225","0.92","1","0.9475"
"2da477d3-aa6b-4859-9c1f-b932d806f2f1","USER_5","Player_5",642,21,5,1,True,"summit",1,"2025-06-04 21:15:57.715231","0.465","0.58","1","0.6817"
"32f2d73a-95cf-416d-86a1-4d372f22c92a","USER_23","Player_23",1143,19,4,0,False,"unknown",1,"2025-06-05 03:07:07.467286","0.038","0.62","0.8","0.486"
"b465effb-3baa-4939-9e23-2689c604503d","3257447993","Clamsxeny",577,10,5,1,True,"summit",1,"2025-06-05 10:58:48.864257","0.5192","0.8","1","0.7731"
"373ffd2b-2c2c-4a2e-a1b6-fb4211aae1e0","USER_23","Player_23",582,6,3,0,False,"exit",1,"2025-06-05 19:25:38.370795","0.309","0.88","0.6","0.5963"
"65ea8059-27d7-4cfb-8612-c7c0ecd02896","USER_8","Player_8",261,29,5,1,True,"summit",1,"2025-06-05 21:02:26.680891","0.7825","0.42","1","0.7342"
"a9255f03-4985-4e00-8c10-8cc5c6d91bb2","USER_47","Player_47",596,16,3,0,False,"exit",1,"2025-06-06 06:21:20.826134","0.302","0.68","0.6","0.5273"
"43ef5947-1ed8-4a52-900c-22f97fe93cf5","USER_23","Player_23",694,25,4,0,False,"failed",1,"2025-06-06 16:44:09.584827","0.3373","0.5","0.8","0.5458"
"af13be21-42e2-435c-ab2d-da4cb3f3d44f","USER_7","Player_7",496,29,3,0,False,"failed",1,"2025-06-06 17:40:45.836554","0.352","0.42","0.6","0.4573"
"ff4fc721-70d8-421f-bc63-affe6ee8cdaa","USER_45","Player_45",331,6,2,0,False,"exit",1,"2025-06-06 21:07:42.498107","0.2897","0.88","0.4","0.5232"
"01196b04-fbb7-4b72-b45b-b4f2ec8149ab","USER_15","Player_15",363,12,3,0,False,"exit",1,"2025-06-07 07:56:49.53124","0.4185","0.76","0.6","0.5928"
"00db843f-04d3-4bee-b91f-239642a7e0dd","10876608988","simplybren_40",330,23,2,0,False,"exit",1,"2025-06-07 22:50:19.64929","0.29","0.54","0.4","0.41"
"f0d35ff5-2448-4448-aaf9-1cc99a95b876","USER_22","Player_22",201,11,3,0,False,"exit",1,"2025-06-08 08:31:15.325767","0.4995","0.78","0.6","0.6265"
"7ab7fbba-bd9b-416f-8620-be8942aa693b","USER_18","Player_18",630,22,4,0,False,"exit",1,"2025-06-08 13:40:38.046566","0.38","0.56","0.8","0.58"
"cc27fdc5-7283-4187-9d3a-1776983463c9","USER_44","Player_44",348,12,3,0,False,"exit",1,"2025-06-08 22:39:05.486714","0.426","0.76","0.6","0.5953"
"a05ec515-98aa-4027-a68e-b4f0020a5f7e","USER_7","Player_7",236,14,4,0,False,"exit",1,"2025-06-09 00:06:56.602699","0.6427","0.72","0.8","0.7209"
"90f51112-b409-49a9-aa4c-22fdbebaf966","USER_34","Player_34",307,21,3,0,False,"exit",1,"2025-06-09 10:24:37.844965","0.4465","0.58","0.6","0.5422"
"6d8b1f0e-e1fb-4922-8dac-9ac1c24f9536","USER_45","Player_45",493,11,2,0,False,"exit",1,"2025-06-09 14:48:26.53673","0.2357","0.78","0.4","0.4719"
"aed810e5-60d6-443b-9ce3-f1be51d4cad7","USER_10","Player_10",533,12,4,0,False,"exit",1,"2025-06-10 00:19:07.356965","0.4447","0.76","0.8","0.6682"
"174a143e-c619-470e-abc5-5bb79dfe2b22","USER_32","Player_32",404,17,4,0,False,"exit",1,"2025-06-10 08:50:04.098479","0.5307","0.66","0.8","0.6636"
"4950aff8-726e-49bc-84e4-2aa0606a2e12","USER_46","Player_46",229,4,5,1,True,"summit",1,"2025-06-10 18:46:18.539595","0.8092","0.92","1","0.9097"
"c0466a5a-30cf-415f-b938-4579b8da923b","USER_27","Player_27",275,16,5,1,True,"summit",1,"2025-06-11 07:47:44.370975","0.7708","0.68","1","0.8169"
"9b69aa8a-5ff1-4acc-b6e4-bc883192ce67","USER_5","Player_5",200,8,2,0,False,"exit",1,"2025-06-11 10:43:43.528534","0.3333","0.84","0.4","0.5244"
"2b03f55c-480f-4cc2-9a22-1d35786c4c83","USER_10","Player_10",475,35,1,0,False,"failed",1,"2025-06-11 11:03:34.389039","0.1208","0.3","0.2","0.2069"
"3bc50ff3-d3f7-444c-bb74-0c9f293e2f09","USER_8","Player_8",166,4,3,0,False,"exit",1,"2025-06-11 12:52:02.609896","0.517","0.92","0.6","0.679"
"0edac080-b292-4343-9333-4c6fd7ed3e18","USER_19","Player_19",1076,11,3,0,False,"unknown",1,"2025-06-11 15:09:40.497863","0.062","0.78","0.6","0.4807"
